DMA,TotPop_sum,TotalPopUnder5_sum,TotalPop5_9_sum,TotalPop10_14_sum,TotalPop15_19_sum,TotalPop20_24_sum,TotalPop25_29_sum,TotalPop30_34_sum,TotalPop35_39_sum,TotalPop40_44_sum,TotalPop45_49_sum,TotalPop50_54_sum,TotalPop55_59_sum,TotalPop60_64_sum,TotalPop65_69_sum,TotalPop70_74_sum,TotalPop75_79_sum,TotalPop80_84_sum,TotalPop85Up_sum,TotalPop5_14_sum,TotalPop15_17_sum,TotalPopUnder18_sum,TotalPop18_24_sum,TotalPop15_44_sum,TotalPop16Up_sum,TotalPop18Up_sum,TotalPop21Up_sum,TotalPop60Up_sum,TotalPop62Up_sum,TotalPop65Up_sum,TotalPop75Up_sum,Pop5UpNonEnglishAtHome_sum,Pop5UpSpeakSpanish_sum,Pop5UpForeignBorn_sum,Pop25UpLessThanHighSchool_sum,Pop25UpHighSchoolPlus_sum,Pop25UpSomeCollege_sum,Pop25UpBachelorsUp_sum,TotalCivPopWithDisability_sum,TotalCivPopMale_sum,TotalCivPopFemale_sum,TotalCivPopBlack_sum,TotalCivPopAmericanIndian_sum,TotalCivPopAsian_sum,TotalCivPopHawaiin_sum,TotalCivPop2PlusRaces_sum,TotalCivPopWhite_sum,TotalCivPopHispanic_sum,TotalCivPopAmbulatoryDisability_sum,TotalCivPopSelfCareDisability_sum,TotalCivPopIndLivingDisability_sum,HousesWithFoodStamps_sum,HousesWith60Plus_sum,HousesWithChildren_sum,HousesInPoverty_sum,TotalCivIncome25kUnder_sum,TotalCivIncome25k_50k_sum,TotalCivIncome50k_75k_sum,TotalCivIncome75k_100k_sum,TotalCivIncome100kUp_sum,TotalCivNonInstiUnInsured_sum,TotEmpSelfEmployed_sum,TotEmpAgriculture_Mining_sum,TotEmpConstruction_sum,TotEmpManufacturing_sum,TotEmpWholesale_sum,TotEmpRetail_sum,TotEmpTransportation_sum,TotEmpInformation_sum,TotEmpFinance_Insurance_sum,TotEmpProfessional_sum,TotEmpEducation_Healthcare_sum,TotEmpEntertainment_Food_sum,TotEmpOther_sum,TotEmpPublicAdministration_sum,TotWorkerDroveAlone_sum,TotWorkerCarpool_sum,TotWorkerPublicTransportation_sum,TotWorkerManagement_sum,TotWorkerService_sum,TotWorkerSales_Office_sum,TotWorkerConstruction_Maintenance_sum,TotWorkerProduction_Transportation_sum,TotWorkerMilitary_sum,Housing1Detached_sum,Housing1Attached_sum,Housing2Apartments_sum,Housing3_4Apartments_sum,Housing5_9Apartments_sum,Housing10PlusApartments_sum,HousingMobileHome_sum
AUSTIN (TX),2208407,0.06438849360647743,0.06576595709033706,0.06584701099027489,0.06545985409392381,0.06938123271661428,0.0842326618236584,0.08442239134362461,0.07839225287730024,0.0728620222631064,0.0668957307235487,0.06103268102301795,0.05775158292832797,0.05152084738003457,0.040101756605553235,0.029880814541884716,0.01818777064191519,0.012093785248824153,0.011783154101576385,0.13161296808061196,0.038054579613268746,0.23405604130035812,0.09678650719726935,0.4547504151182278,0.7908877303866543,0.7659439586996418,0.7237692146420475,0.16356812851978825,0.1420684683575084,0.11204728113975368,0.04206470999231573,0.27404461596613316,0.20957733745488724,0.15298437574865298,0.10522732870835284,0.2006547694772942,0.2689961644962822,0.42512173731807074,0.09635566289447892,0.4994546784840975,0.5005453215159025,0.06927912514717743,0.0049238787796855405,0.053968104628656144,4.809242514617266e-4,0.033310284288803005,0.5395787414125562,0.3155118851773939,0,0,0,0.0729933577619671,0.29618530756450023,0.3239619393384766,0.10589200143521349,0.10750050010641533,0.16520912669088492,0.1705942908399687,0.14010606823187036,0.4044682567158126,0.12944215527139566,4.4795893306213656e-5,0.012033491416138282,0.08021059258567431,0.08156138766954121,0.02271705253399472,0.10574771091255634,0.037433108834995454,0.02831221526934612,0.0695400032515938,0.15689545434105068,0.20465669741844209,0.09852934563404349,0.04731760807225457,0.055045332060368955,0.765188410301525,0.09625567504874989,0.020578115273618344,3.422369371813478e-4,1.9965284637003206e-4,2.4214711973990697e-4,1.5057371658953604e-4,1.1817622304928018e-4,9.657789402244296e-7,0.6196646751204241,0.034498881708654165,0.024048577225862348,0.029409374644478365,0.03991093675184184,0.1958053760496874,0.05666217849905173
BAKERSFIELD (CA),883053,0.08059878625631757,0.08193958912998427,0.08256129586785844,0.07469880063824029,0.07763293935924571,0.08025452605902476,0.07319039740536525,0.06480698214036983,0.06086384395953584,0.05802596220158926,0.05791498358535671,0.0557203248276151,0.04760189931974638,0.03573511442688038,0.027070855316725043,0.017899265389506633,0.011999279771429347,0.011485154345209178,0.1645008849978427,0.04678541378603549,0.2918850850401958,0.1055463262114505,0.4314474895617817,0.739433533434573,0.7081149149598043,0.6643497049440974,0.15179156856949697,0.13236125124992498,0.10418966924975058,0.041383699506145157,0.4407892792038232,0.3905983642902892,0.2162363896142287,0.26232663033264425,0.27671302386769403,0.2998026686713024,0.16115767712835932,0.11168202317401103,0.4982623002230341,0.5017376997769659,0.05008787963181828,0.010755015925989202,0.04800146973125917,0.0017669539819653677,0.03412912572053107,0.35092759233212184,0.5291465495250287,0,0,0,0.16982005352483828,0.33839716624426586,0.441195462706177,0.19491775315120954,0.189643309329283,0.24192993500885818,0.18858196677190378,0.12540926632794197,0.24965187496050684,0.09035570772942902,7.071635669330316e-6,0.16521403483959174,0.06686231525351814,0.05221813638827994,0.030387407774084812,0.10744466445088749,0.05413926407844801,0.01017136930438677,0.035381750465549346,0.08070209556137001,0.20081677391980765,0.08730523536760719,0.04548240341324282,0.06387454918322608,0.7978150115133702,0.12382802297270115,0.008265008661296763,7.985805680729892e-5,5.554037785470037e-5,5.8242342182766865e-5,6.364627083889988e-5,4.2630992731715954e-5,6.004365173481121e-7,0.7296398457708286,0.023216491920884763,0.03087942727676522,0.06196787763191782,0.03847144408819281,0.05112480544057212,0.06470010787083867
BALTIMORE (MD),2985446,0.05977599326867744,0.06142800774155687,0.06132283082661686,0.06272731109522664,0.06446540985835952,0.07265983039050111,0.07023238738868498,0.06409729065606948,0.05997428859875543,0.06624269874584902,0.07300718217646543,0.07076731583823656,0.06318251946275363,0.05045477292170081,0.03719846213932525,0.02576934903528652,0.01753908796206664,0.019155261893867785,0.12275083856817373,0.037606106424299755,0.22013293826115093,0.08958661452928642,0.39415651798759715,0.8042798295464061,0.7798670617388491,0.7416272141582866,0.21329945341500064,0.1872624726757744,0.150116933952247,0.06246369889122094,0.12125773248763443,0.042319382911505145,0.10507312464463689,0.09471199221659603,0.26103275677590443,0.2582013252167246,0.3860539257907749,0.11799543394708054,0.4789888996739166,0.5210111003260833,0.2776645330936627,0.0022574740071935264,0.05244726058970291,5.314910128617418e-4,0.030196525615992974,0.5869299545949953,0.056020515553096464,0,0,0,0.11751507590307747,0.38917130414392676,0.31171454500217477,0.10095171952107941,0.10611149931911232,0.1426572983425998,0.1465835178504323,0.13349316676314138,0.4592610435144639,0.05244657919096847,3.0288543508857558e-5,0.0048394807487220975,0.06153321543311614,0.05347031154408053,0.021985604584067425,0.10109553595009411,0.04653537173671032,0.019309113642214073,0.0646757353998188,0.14174302878748876,0.25551896711386285,0.08213945433818196,0.050774430585411354,0.09637975013623158,0.7685468610208103,0.08251546483361798,0.06031032665148401,3.151197569518542e-4,1.2346285713516356e-4,1.5759353792443723e-4,6.7386215917283925e-005,7.324295995804687e-5,3.567901542073974e-6,0.488195241223399,0.2627127138773486,0.017494133419728535,0.02489291589176495,0.047969026604113674,0.1460702414471435,0.012665727536501675
BANGOR (ME),344998,0.04606983228888283,0.05151913924138691,0.053235091217920104,0.06117136910938614,0.05919454605533945,0.059878607991930385,0.05576554066980098,0.05377422477811466,0.05738004278285671,0.06525545075623627,0.07513376889141386,0.08145554466982417,0.07930770613162975,0.0697801146673314,0.05031913228482484,0.03319149676230007,0.023350860004985537,0.024217531695835917,0.10475423045930701,0.03424657534246575,0.1850706380906556,0.08611933982225983,0.34716433138742836,0.838080220754903,0.8149293619093444,0.7745291277050882,0.2801668415469075,0.24689998202888133,0.20085913541527778,0.08075988846312153,0.040588993145024066,0.007982279157956148,0.028051922796441246,0.0883319148259213,0.35097320214128336,0.30427779412817474,0.2564170889046206,0.18889438890727653,0.49223667522912135,0.5077633247708787,0.0074455278504333465,0.011768737570039805,0.008048902648698205,3.6612548438401583e-4,0.018350209277326873,0.9423718487579559,0.01369016411208712,0,0,0,0.17659398288711012,0.44992409605299477,0.2530361578802098,0.15962600055202872,0.18030069153781492,0.2359546941680604,0.20124599824845568,0.147451913078881,0.21172597411346375,0.1044951422470732,1.493342703326766e-4,0.04213359770100518,0.07609145782875501,0.0716992734072057,0.018271487193645138,0.138516947557318,0.044963419378317666,0.014036166501436872,0.04274850352002209,0.0768255800820711,0.3039328874220387,0.08171345388833812,0.048759521628371,0.0403077038914754,0.7778349090862348,0.11057479095297165,0.004235572380725896,0.0012533180792739754,7.140699415760956e-4,7.828417541311292e-4,5.405335921381606e-4,5.617435904027971e-4,4.499090540983502e-6,0.6955285674855093,0.01563621308308032,0.037669058791057135,0.056086116478056856,0.032548992547612475,0.03492961634004968,0.12760143527463427
BATON ROUGE (LA),925548,0.06566704266013217,0.06583883277798666,0.06571674294580075,0.06811208062682865,0.08333549421531893,0.07231823741178199,0.06966251345149035,0.06472057635044319,0.06076724275780403,0.06077588628574639,0.06392645222073842,0.0644969250649345,0.05898127379671286,0.0478484098069468,0.0350246556634556,0.023920963580495013,0.015038658178722228,0.013848012204661454,0.13155557572378743,0.039735378392044496,0.23695799677596407,0.11171219645010308,0.4189161448136671,0.7903058512362405,0.7630420032240359,0.7168153353472754,0.19466197323099396,0.16997389654561407,0.1356806994342811,0.0528076339638787,0.0656324803126843,0.03195878672941938,0.03966025648438313,0.13408765553541008,0.33641763859882523,0.27023888712869315,0.25925581873707154,0.14714384108879522,0.4841964900680497,0.5158035099319503,0.35070336391437307,0.0024707276083422874,0.018721106427528444,1.5207868418877594e-4,0.019018651679202137,0.5710124803702785,0.039648455795244786,0,0,0,0.14769788047563523,0.36419004101732433,0.315422040449119,0.16056536433209237,0.18350497286277104,0.20218199851227375,0.16790368350001378,0.12361792985646197,0.31366669421715293,0.0958238972917872,9.35165756955589e-5,0.018054808232278258,0.09389957071662362,0.10014497418895517,0.024838284464265156,0.1174878346213401,0.050827903654430406,0.01524696129870557,0.05419027098659988,0.09433190865451264,0.2287984059888203,0.09213967334989062,0.049302972558289256,0.060736431285288994,0.8467662573058808,0.0886379036641342,0.008725155216297173,9.2758647936156e-4,6.155975318633378e-4,6.627670043553945e-4,4.362577608148586e-4,4.6858201861398367e-4,2.1549505199416727e-6,0.6884163051262777,0.018135221037803413,0.018152977455268626,0.036430249832793735,0.02731528886731813,0.08320361283907358,0.1283463448414648
BEAUMONT (TX) - PORT ARTHUR (TX),466693,0.06626626068957538,0.06633054277651475,0.06611626915338349,0.06574129031290377,0.06709335687486206,0.06781760172104574,0.0663905393909915,0.06420709117128391,0.05968591772321419,0.06079371235480283,0.0664055385446107,0.0686918381034213,0.06092441926491291,0.0500757457257769,0.03796285781016643,0.028382684119967517,0.018849650626857485,0.018264683635709128,0.13244681192989824,0.03988489220965388,0.2385979648291275,0.09294975497811195,0.39093579719430116,0.7883640851694798,0.7614020351708725,0.7220913962712104,0.21446004118339038,0.18898290739308282,0.15353562191847744,0.06549701838253413,0.150991240731859,0.11769592465698413,0.08160094729522888,0.1469441790987364,0.36280700854591263,0.3197280438002064,0.17052076855514453,0.15748411485562616,0.4893406436276218,0.5106593563723781,0.22564277862677284,0.00270784739537253,0.024750440136911623,3.6864259095418107e-4,0.017663565600507608,0.600927638810692,0.13384407088661895,0,0,0,0.15141819287891106,0.399767192919857,0.3254853559667051,0.16246775504951538,0.18934600570167207,0.22300195715702834,0.18115767178744738,0.13246333681868147,0.26837180621464385,0.1818011206734765,5.5399056125515445e-5,0.024631674671656067,0.1169129137290359,0.1260433053376468,0.02329896152901395,0.11702789290212659,0.05379980035434491,0.008649569612049818,0.04269385749899393,0.07969101960394902,0.22516057886787325,0.0845410501779564,0.053292846727535946,0.044256528987817435,0.8755031596835006,0.07708565663002497,0.004529764749614996,8.841803409271945e-4,5.735223833041262e-4,6.664542509691466e-4,5.092666348043121e-4,5.480324996017206e-4,4.7793531942010515e-6,0.7047035219382651,0.015337190053639219,0.017472229858970383,0.02333335283141375,0.056663371491076704,0.06547260422211433,0.11701772960452043
BEND (OR),180640,0.051893268379096545,0.05731842338352525,0.06258857395925597,0.05528675819309123,0.049844995571302037,0.061658547387068205,0.066674047829938,0.06183015943312666,0.0695803808680248,0.06540633303808681,0.06200730735163862,0.06887178919397698,0.07604074402125775,0.0691873339238264,0.05310008857395926,0.03111713906111603,0.017559787422497787,0.020034322409211693,0.11990699734278122,0.03599977856510186,0.20780004428697962,0.069131975199291415,0.3648748892825509,0.8153620460584589,0.7921999557130204,0.7643268379096546,0.26703941541186893,0.2379705491585474,0.19099867139061116,0.06871124889282551,0.07131012576927119,0.05141709387736036,0.04727149580185209,0.06470926003904605,0.22342763082341233,0.36983501129273055,0.3420280978448111,0.12686243791873605,0.4933224448073953,0.5066775551926047,0.005655367043320778,0.004466517782740575,0.012294034643289669,6.110907414197304e-4,0.02881015077275202,0.8754930391209181,0.07864737842071931,0,0,0,0.13583364380234852,0.4318968966897104,0.27638641663561975,0.10640118116212002,0.1136406564225637,0.20438763152339368,0.1913825094719065,0.16959990222548138,0.31707276424119196,0.08569714342855238,7.608707995957164e-5,0.024643128882428426,0.09127042710971303,0.07859681797017841,0.019998410120717264,0.13219846235960797,0.03021906265260002,0.024597703760064503,0.055361867881031604,0.10996286496246749,0.21253279126020647,0.13180099253892366,0.05341994389997388,0.03539752660208728,0.7444492209738698,0.09328561967723571,0.0035669056222333243,4.322113652999338e-4,2.3237170177415795e-4,2.590944474781861e-4,1.1618585088707898e-4,1.2083328492256213e-4,0,0.7392750203529688,0.03765644188709967,0.024561548757434007,0.03887072070207393,0.025941411047177492,0.0584233693477391,0.07527148790550703
BILLINGS (MT),286781,0.061719569985459286,0.06509148095585134,0.06646883859112006,0.06094546012462471,0.05580913658854666,0.06294350044110314,0.06298883119871958,0.059041568304734275,0.056893587789986086,0.0581035703202095,0.0649171318880958,0.07258849086933933,0.07302087655737305,0.061311593166911336,0.044113801123505395,0.030068240225119516,0.021664615159302743,0.022309706709998222,0.1315603195469714,0.03906116513995,0.23234105467238067,0.07769343157322138,0.3586220844477145,0.7940344722976767,0.7676589453276194,0.7363458527587253,0.25248883294221025,0.2227309340576956,0.1794679563848372,0.07404256209442048,0.05351548418505952,0.01993451785893467,0.02155856414982849,0.06733242700978931,0.30836563584998156,0.3378245202634066,0.28647741687682254,0.1298205731915239,0.4951763381116943,0.5048236618883056,0.004461843122443,0.07035168784041851,0.0053231482821550985,8.048261328457311e-4,0.02502726878015892,0.8502246806287528,0.0507216960651768,0,0,0,0.07826131757917153,0.41814934395823317,0.2854897987222642,0.11009308236587209,0.1300182497855562,0.2103314259895302,0.2065614509462002,0.1583213021239644,0.2852649748844827,0.11120014402151851,0.0011037621187710222,0.08313547584725402,0.08424489103705587,0.048680007914299446,0.028774131546962886,0.11348540094406286,0.05708895107267023,0.019107380084230758,0.053039938946832864,0.07507984962831057,0.2303131801351084,0.10757794171683767,0.05197292178976229,0.047499929336612116,0.7745598724330381,0.09622829889169018,0.007254652674524677,0.004724143627757307,0.002111750382485401,0.0023861342757198986,0.002401218207023366,0.0012972180920981747,1.0774236645333678e-5,0.7045837054338119,0.04059043759016281,0.023614068832863915,0.03657175242151542,0.029281445352751255,0.04999313045270317,0.11536545991619153
BILOXI (MS) - GULFPORT (MS),386725,0.06338095545930571,0.0679785377206025,0.06847760036201435,0.0663675738573922,0.06944728166009438,0.07020492598099425,0.06514189669661904,0.06478505397892559,0.061351089275324844,0.06266468420712393,0.06773029930829401,0.06664425625444437,0.06095028767211843,0.047878983773999614,0.0394285344883315,0.028294007369577864,0.016101881181718274,0.013172150753119142,0.13645613808261683,0.04111190122179843,0.240948994763721,0.09470295429568815,0.39729782144935033,0.7865408235826492,0.759051005236279,0.7183838645031999,0.20582584523886482,0.1779662550908268,0.1448755575667464,0.05756803930441528,0.06342383232012015,0.03636524264661222,0.041953099548885465,0.12886501634750117,0.3097773626031449,0.3536587264518138,0.2076988945975401,0.16724858108538995,0.4869507684458899,0.5130492315541101,0.2221770507833259,0.00489445826159046,0.023382862487511424,4.357715281763493e-4,0.024087005505601257,0.6773032119550199,0.05328104074995217,0,0,0,0.15722343155596047,0.38024466405636037,0.31335498543003987,0.1749507959579662,0.2087345619964713,0.23451948217588164,0.2034096464936335,0.14723763365431627,0.2047010182173756,0.1483908339179049,6.244821744345653e-5,0.012483460496865223,0.07881459680710302,0.11388452644465603,0.018041970148515465,0.11544264038482942,0.04888273337702648,0.010628562949039782,0.04505546143667998,0.06768521152015038,0.20683344256618894,0.169364512100115,0.04420839155650636,0.06867449021232394,0.8438174986840593,0.08894549282736673,0.0032429619859511982,6.782388780319576e-4,4.912845396627561e-4,4.7434369346748874e-4,3.660432838620289e-4,3.8177406961477725e-4,2.783139017793939e-5,0.7002482804665169,0.020822176939821545,0.02119772722530931,0.03229036991703121,0.049099722510066834,0.07988093665023055,0.09646078629102366
BINGHAMTON (NY),337297,0.050910621796221134,0.05386054426810793,0.055378494323993395,0.07337450377560428,0.08151569684877126,0.05521246853663092,0.05317865264144063,0.05269539901036772,0.05072680753164125,0.060160629949273195,0.07110350818418189,0.07868732897120342,0.06992057444922427,0.06020510114231671,0.04548513624491175,0.035404999155047336,0.024245694447326837,0.027933838723736056,0.10923903859210132,0.03686068954067187,0.19701034992899433,0.11802951108370367,0.3667035283444561,0.8285220443703917,0.8029896500710056,0.7481448100635345,0.26319534416256296,0.23324251327465112,0.19327476971333868,0.08758453232611023,0.07274345958609918,0.02072315501757126,0.05290745802420929,0.1015257428528145,0.33957192633150823,0.3041530504036185,0.2547492804120588,0.16057611760149162,0.49533863572901937,0.5046613642709806,0.036831533341139804,0.0021047448334669443,0.027379697769450876,3.7531113292919833e-4,0.023824750718345507,0.882617690065064,0.03445055951383697,0,0,0,0.1543117474780345,0.44416241819430885,0.2552482192573309,0.1488086198792349,0.17352285044301727,0.20813854685534308,0.1906910829077305,0.14465992307623018,0.2540706245477501,0.04538562468286209,7.154061734958421e-5,0.017543859649122806,0.060396033105584765,0.125012306298856,0.02488825880638746,0.1185342705810542,0.041145700015095724,0.01784577418105683,0.04428954916284351,0.07945602877376756,0.2912621996442659,0.09111911840956675,0.045129659164746885,0.043377242207651566,0.7996807554559966,0.09017987686281874,0.021636195356199112,9.356011321109039e-4,5.043527249802149e-4,5.633727247119422e-4,2.622365897171064e-4,4.1582272538262397e-4,1.341363630266529e-6,0.6519289872365043,0.015005242795675597,0.08236612792421448,0.058741005893625485,0.03882561376866616,0.057005459738944934,0.09612756264236902
BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL),1887449,0.060321100066809755,0.06207320038846083,0.06323190719325396,0.06702856606986467,0.0672071139405621,0.06884530389960206,0.06385020204519433,0.06288964628978054,0.06264434164843659,0.06422319225579075,0.0666561056749083,0.06769613377632985,0.0646067787791882,0.05417258956400941,0.039842136131890186,0.028119965095745634,0.01935999330313031,0.017231723877042505,0.1253051075817148,0.03916768082210433,0.22479388847062887,0.09506799918832244,0.3924651738934403,0.8013111877460001,0.7752061115293711,0.7327175462754225,0.22333318675100625,0.19654252909615041,0.15872640797181806,0.06471168227591845,0.05136231701018721,0.03325616431250409,0.035744893425560274,0.13441731335191467,0.30397530314101295,0.30639014867658676,0.25521723483048564,0.1641900766711881,0.48077689317906735,0.5192231068209326,0.2586377251457655,0.002962027410030297,0.01186636724199592,2.5829136769843595e-4,0.01658488335003367,0.6725064143251293,0.03940473774028883,0,0,0,0.13460287634602877,0.39668447473607554,0.30752136134444436,0.1620515785435927,0.19092027979237886,0.21910303623919178,0.18252231991829188,0.13563142842107184,0.25892232893969513,0.09314008198737218,7.197702561313987e-5,0.013570036194855039,0.06625163556563261,0.13084889194221447,0.029010504033383747,0.11453086272900953,0.05558131461849749,0.01806586929554762,0.0675722258500693,0.08926243576080808,0.23568531110339688,0.08275780034325637,0.05427528966808031,0.042587822895248546,0.8491290566261313,0.09368936352998682,0.004517648452890554,7.071477591969941e-4,3.868390779059835e-4,5.198998711359293e-4,2.932768503843704e-4,5.582875396837152e-4,2.8389594102864142e-6,0.7029188741445733,0.0200660436621989,0.017610253445333304,0.025622494871609565,0.04330640812537177,0.0725813176488901,0.117894608102023
BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV),334215,0.053899435991801685,0.056251215534910165,0.056849632721451764,0.054034079858773544,0.054375177655102254,0.05860598716395135,0.05472525170922909,0.059168499319300454,0.06362072318716994,0.06288766213365647,0.06602636027706715,0.07285729246143949,0.07981090016905286,0.07226785153269602,0.04931256825696034,0.03638675702766184,0.024795416124351093,0.024125188875424503,0.11310084825636192,0.03478898313959577,0.20178926738775937,0.07362027437428002,0.3445297188935266,0.822255135167482,0.7982107326122406,0.7679158625435722,0.2866986819861466,0.2548748560058645,0.20688778181709377,0.08530736202743743,0.020142251289527863,0.009165056403996192,0.010733678894121145,0.17177260508157527,0.4151109349256098,0.25068856872679823,0.1624278912660167,0.25365895611095585,0.4861274499264369,0.513872550073563,0.04423305515540389,0.0023005734540238534,0.005092591170589518,2.3650755134824663e-4,0.016128586391294063,0.92053653427363,0.0113830777311247,0,0,0,0.2060028079057824,0.47829692512493727,0.2779172031512559,0.192676166990376,0.24211001594122328,0.27412453811918136,0.19967380387073788,0.12351837233660246,0.1529865989292658,0.07643494045845607,1.6632120887937951e-4,0.0654001738432736,0.053966635464027815,0.06007622358919497,0.021772198448783097,0.1356061112596951,0.05432602300080235,0.014943835250066862,0.04282562182401712,0.059858919497191763,0.2821442899170901,0.10012703931532495,0.04774003744316662,0.061212891147365604,0.8338190426541094,0.09595679038722855,0.0018288878823358487,0.0025382229021203135,0.0017357342472075275,0.0018476895334626658,0.0011887771235183017,0.0012323627693122867,8.546205057644154e-7,0.733118012060901,0.012882904509380297,0.013181153569168321,0.01737846350813638,0.020899257287097454,0.02299427507292553,0.17954593399239102
BOISE (ID),806371,0.06458689610613477,0.07188998612301285,0.0757269296638892,0.06980285749363506,0.06281723921123156,0.06851312857233209,0.06730152746068498,0.06819069634200635,0.06297225470658047,0.06325252272217131,0.06167508504150075,0.06171352888434728,0.057733971087749934,0.051285326481235065,0.0368639249179348,0.024155134547249345,0.015997599120008036,0.015521391518296169,0.14761691578690206,0.044315829810347845,0.25651964170338465,0.08830426689451877,0.39959770378647047,0.7734467137335048,0.7434803582966153,0.704164708304242,0.20155734767247335,0.17672386531757714,0.1438233765847234,0.05567412518555355,0.12113245568680481,0.08876824563496798,0.07003804902623659,0.09138487455400661,0.26999233411884954,0.34857802636684554,0.2900447649602983,0.12473856845523357,0.4953113026941042,0.5046886973058957,0.00924335957553886,0.007900480250063856,0.019174597072978285,0.0018486719151077718,0.03165123577774462,0.7998287892084093,0.14171549672625747,0,0,0,0.11008469615297418,0.36213273237301496,0.3198320288839937,0.13096265315859465,0.13713048690123641,0.21905877056995238,0.20924260088665442,0.1437133774553069,0.2847258224819748,0.10916015669454426,1.674567605611015e-4,0.03763867091645499,0.07207112462989629,0.09617572982564003,0.02754812022370713,0.11901564547704953,0.0484492047826298,0.019399097189638715,0.05901165455908446,0.11216367078162667,0.21707357850513156,0.08855253719913063,0.04645913893248337,0.05644182697752682,0.7952357657290393,0.09262399782579155,0.0036282103546677537,0.0011150971599402093,6.237260497350183e-4,7.229243103682566e-4,5.530642750373692e-4,4.99796167957603e-4,1.8208995787471123e-5,0.7547263025036629,0.03592903524889435,0.0210674489978919,0.04364406636280272,0.021957384604452384,0.056191143279632656,0.06648461900266305
BOSTON (MA) - MANCHESTER (NH),6616708,0.05285800733536979,0.05419220554995022,0.05809762195943965,0.0660089579289278,0.06992797626856134,0.07292961998625298,0.06851246873823055,0.06142828125406169,0.061411203275102966,0.06826687833285072,0.07407429797415875,0.07205199322684332,0.0638090724269531,0.051474086509484776,0.03803946010614342,0.025818881534442808,0.019189754179873134,0.021909233413352984,0.11228982750938987,0.03668924184050437,0.20183707668526404,0.09924769235698477,0.40021850745113735,0.8230942033409968,0.7981629233147359,0.7548469722405764,0.22024048817025021,0.19332423313829172,0.1564314157432971,0.06691786912766892,0.2162813497193696,0.07818333667892034,0.16858742720954747,0.08405611136122727,0.2373464650802527,0.2343202037488015,0.44427721980971857,0.11123789936581255,0.4860155594043635,0.5139844405956365,0.06825708848293897,0.0019872887474320414,0.0670212595279005,3.2958494757887995e-4,0.03047293224408844,0.7438415975320093,0.09919804052046001,0,0,0,0.10166585580452393,0.39320430117759386,0.2939575504746815,0.10094381181336927,0.10278114994128743,0.12557125383618084,0.13249024576769075,0.12290707064379079,0.49245766926754064,0.03382226096496422,1.8127443587906185e-5,0.0038808048244531553,0.05757605157612306,0.09284286541834111,0.0226193049614728,0.1038498264701527,0.03648835957131858,0.02429928494469002,0.07564051719100084,0.14346552466608908,0.27061408062655706,0.08573117710370542,0.044947265876548424,0.03804493676954771,0.7031302297408886,0.07405544726915599,0.10078481581467855,1.9714494510979778e-4,7.892746664257729e-5,9.838427426686634e-5,4.134571620161422e-5,4.7194339922010626e-5,3.4744299329087577e-7,0.525925582284268,0.05943916888414663,0.09054257184853175,0.09682605956287989,0.05521316951142483,0.158141511899055,0.013911936009693867
BOWLING GREEN (KY),249559,0.06210154712913579,0.057108739817037256,0.06857296270621376,0.07869481765834933,0.08710966144278508,0.06514691916540778,0.058867842874831204,0.06153254340656919,0.05762965871797852,0.06017414719565313,0.06766736523226972,0.0676152733421756,0.05785405455223013,0.04801269439290909,0.040399264302229135,0.028526320429237174,0.01712621063556113,0.01585997699942699,0.125681702523251,0.03886055001021802,0.22664379966260484,0.12694392909091637,0.40898144326592106,0.7998309017106175,0.7733562003373952,0.7135507034408697,0.20777852131159366,0.18391642858001514,0.14992446675936352,0.06151250806422529,0.07949209821371352,0.0274757435027621,0.05656217823558816,0.16538142054823393,0.3473201998537051,0.26784363803171374,0.21945474156634723,0.1802919530343479,0.4900193932115645,0.5099806067884355,0.059672668554597165,0.002653380829120652,0.021145903488343786,0.0014524622887235371,0.023876370304854795,0.8560196041837406,0.038133220814839455,0,0,0,0.14964190688527348,0.3717437714934744,0.3203697666347661,0.18918464143363445,0.2054666136531455,0.25731302590900607,0.19227273833770153,0.12425044020155956,0.1904389032692573,0.0679330406770584,2.483672977101965e-4,0.023264332490552216,0.06558504793131482,0.1976485513396646,0.029071481537733066,0.11972554520195478,0.05400648613878193,0.014526806693409333,0.036754786430926195,0.06367315578347375,0.23246464339637812,0.09244981283111917,0.04005146027463348,0.030777889950058517,0.8146152347916416,0.11105649282593977,0.0018735102347452676,0.0020840482660755525,0.0011472931487029189,0.0014644914161696919,9.080032276314936e-4,0.001813224014320296,1.8549606284606611e-6,0.697277230325912,0.012283487753320643,0.037071313639088416,0.057084564661836,0.036534962718352666,0.043738891751764174,0.11600954914972604
